# ell tt ee te bb
5.150000000000000000e+02 6.238680300988896227e-02 1.752588638512741993e-04 -1.052827885318216410e-03 1.669463206106661993e-06
5.160000000000000000e+02 6.226053314469642830e-02 1.734314094835214318e-04 -1.019707870627464125e-03 1.668078668489632561e-06
5.170000000000000000e+02 6.212950647615483879e-02 1.717270737858788191e-04 -9.865662028914240662e-04 1.666675360729209231e-06
5.180000000000000000e+02 6.199361037739366947e-02 1.701459992800486191e-04 -9.534231617207511661e-04 1.665252793688661218e-06
5.190000000000000000e+02 6.185307982824968243e-02 1.686878028339162830e-04 -9.202969761178154007e-04 1.663810494992959796e-06
5.200000000000000000e+02 6.170762931199964829e-02 1.673522749137430353e-04 -8.872038625781702775e-04 1.662348010732077911e-06
5.210000000000000000e+02 6.155749244052120123e-02 1.661393763391129385e-04 -8.541632110488684999e-04 1.660864906943389529e-06
5.220000000000000000e+02 6.140255720743442031e-02 1.650487221996960652e-04 -8.211906847161616618e-04 1.659360770818802548e-06
5.230000000000000000e+02 6.124271316479269756e-02 1.640799291130739385e-04 -7.883033990914035515e-04 1.657835211610200808e-06
5.240000000000000000e+02 6.107836037287649872e-02 1.632322759322765921e-04 -7.555198932492778905e-04 1.656287861198646630e-06
5.250000000000000000e+02 6.090921659147738310e-02 1.625052172654204612e-04 -7.228550310448945233e-04 1.654718374318805587e-06
5.260000000000000000e+02 6.073567720171967749e-02 1.618980434606384091e-04 -6.903251206951758470e-04 1.653126428436991332e-06
5.270000000000000000e+02 6.055762854463351413e-02 1.614102135782000081e-04 -6.579462094855822746e-04 1.651511723288922991e-06
5.280000000000000000e+02 6.037512681662293712e-02 1.610411682341138196e-04 -6.257357601827877964e-04 1.649873980109568292e-06
5.290000000000000000e+02 6.018822757502500370e-02 1.607900139022280393e-04 -5.937059624368140913e-04 1.648212940575086333e-06
5.300000000000000000e+02 5.999715134613892165e-02 1.606558665334188306e-04 -5.618770977003873998e-04 1.646528365511986007e-06
5.310000000000000000e+02 5.980161968066832756e-02 1.606381818813905392e-04 -5.302625161884657636e-04 1.644820033415339265e-06
5.320000000000000000e+02 5.960201675762234058e-02 1.607357615800097885e-04 -4.988819334462027758e-04 1.643087738837120734e-06
5.330000000000000000e+02 5.939822915033569906e-02 1.609477493404643151e-04 -4.677465514351092759e-04 1.641331290702560323e-06
5.340000000000000000e+02 5.919014526458071801e-02 1.612732979011906125e-04 -4.368755533571370563e-04 1.639550510618278767e-06
5.350000000000000000e+02 5.897814364485903099e-02 1.617117316899837861e-04 -4.062813052888932679e-04 1.637745231234311200e-06
5.360000000000000000e+02 5.876194880403000365e-02 1.622618950762485764e-04 -3.759824542440030003e-04 1.635915294714559829e-06
5.370000000000000000e+02 5.854193581568164356e-02 1.629226460226964343e-04 -3.459892707904635629e-04 1.634060551377682140e-06
5.380000000000000000e+02 5.831799161585454749e-02 1.636930168971906978e-04 -3.163166795404783295e-04 1.632180858546210503e-06
5.390000000000000000e+02 5.809032582631516728e-02 1.645715699304629517e-04 -2.869793616535866129e-04 1.630276079650465639e-06
5.400000000000000000e+02 5.785866598611121708e-02 1.655572048458219328e-04 -2.579885632047828974e-04 1.628346083616204741e-06
5.410000000000000000e+02 5.762353983802878665e-02 1.666489936138095375e-04 -2.293569330702224362e-04 1.626390744549133888e-06
5.420000000000000000e+02 5.738483330413392258e-02 1.678455430667944316e-04 -2.010984966417951852e-04 1.624409941729282261e-06
5.430000000000000000e+02 5.714243425853368641e-02 1.691456356128998180e-04 -1.732243638801424961e-04 1.622403559914501254e-06
5.440000000000000000e+02 5.689670475615633827e-02 1.705480687670507501e-04 -1.457464030961321943e-04 1.620371489930161606e-06
5.450000000000000000e+02 5.664768807968862535e-02 1.720510276496842964e-04 -1.186751877570979395e-04 1.618313629526544505e-06
5.460000000000000000e+02 5.639527078452064718e-02 1.736535028434754214e-04 -9.202127010433361256e-05 1.616229884467123070e-06
5.470000000000000000e+02 5.613965263374490894e-02 1.753537188600222895e-04 -6.579533711318334569e-05 1.614120169808677742e-06
5.480000000000000000e+02 5.588087544325899547e-02 1.771489931243488633e-04 -4.000727711153425194e-05 1.611984411315759985e-06
5.490000000000000000e+02 5.561898047086434593e-02 1.790413173601825220e-04 -1.466763176159552037e-05 1.609822546966145125e-06
5.500000000000000000e+02 5.535400837995313461e-02 1.810249519766397776e-04 1.021387893282355486e-05 1.607634528483433008e-06
5.510000000000000000e+02 5.508630611583289344e-02 1.831019116099301695e-04 3.462696068978170368e-05 1.605420322843325843e-06
5.520000000000000000e+02 5.481560433903187590e-02 1.852680550935893744e-04 5.856152233284522715e-05 1.603179913692154285e-06
5.530000000000000000e+02 5.454224851758832787e-02 1.875223097493157129e-04 8.200760347979577417e-05 1.600913302634066809e-06
5.540000000000000000e+02 5.426642760664736331e-02 1.898636080174569065e-04 1.049557139058479311e-04 1.598620510331659457e-06
5.550000000000000000e+02 5.398802515502339194e-02 1.922893841147557648e-04 1.273960664035188306e-04 1.596301577379465649e-06
5.560000000000000000e+02 5.370707689079999569e-02 1.947986152464577442e-04 1.493191850154382706e-04 1.593956564924211086e-06
5.570000000000000000e+02 5.342406833349383488e-02 1.973887907517183650e-04 1.707172511011146720e-04 1.591585555003133541e-06
5.580000000000000000e+02 5.313872968440373767e-02 2.000589314539233247e-04 1.915804826419519632e-04 1.589188650585632099e-06
5.590000000000000000e+02 5.285124207641071770e-02 2.028065805112430349e-04 2.119038787922842431e-04 1.586765975323400698e-06
5.600000000000000000e+02 5.256163530102635206e-02 2.056308011406339433e-04 2.316795579941698742e-04 1.584317673005141984e-06
5.610000000000000000e+02 5.227023462460125142e-02 2.085277085639946053e-04 2.508997699745665931e-04 1.581843906745132835e-06
5.620000000000000000e+02 5.197677049233512259e-02 2.114978979976250427e-04 2.695613189799954965e-04 1.579344857925040707e-06
5.630000000000000000e+02 5.168156499694433886e-02 2.145375460817339458e-04 2.876537241411295659e-04 1.576820724924984000e-06
5.640000000000000000e+02 5.138478911483001371e-02 2.176458124286478012e-04 3.051725305778331182e-04 1.574271721689002563e-06
5.650000000000000000e+02 5.108617348969556743e-02 2.208204085691874781e-04 3.221133653634280537e-04 1.571698076169328802e-06
5.660000000000000000e+02 5.078603427843102203e-02 2.240605322101227532e-04 3.384719362040792320e-04 1.569100028704540655e-06
5.670000000000000000e+02 5.048453827437496960e-02 2.273610441841923636e-04 3.542411316770318393e-04 1.566477830377470914e-06
5.680000000000000000e+02 5.018156113161344883e-02 2.307226536961457073e-04 3.694182916671342304e-04 1.563831741415640772e-06
5.690000000000000000e+02 4.987726812493434997e-02 2.341431815008245400e-04 3.839993732873208071e-04 1.561162029675596853e-06
5.700000000000000000e+02 4.957167889920116588e-02 2.376190444407915716e-04 3.979804092011818176e-04 1.558468969264459539e-06
5.710000000000000000e+02 4.926495583105643117e-02 2.411495671665500986e-04 4.113560774254630507e-04 1.555752839337984059e-06
5.720000000000000000e+02 4.895725914772647291e-02 2.447312354327066267e-04 4.241268452993350699e-04 1.553013923111536449e-06
5.730000000000000000e+02 4.864860505541647451e-02 2.483634218919902360e-04 4.362875162238575438e-04 1.550252507106987451e-06
5.740000000000000000e+02 4.833900965030405589e-02 2.520440936844322156e-04 4.478386411297088292e-04 1.547468880660747307e-06
5.750000000000000000e+02 4.802891168405074018e-02 2.557698368953955238e-04 4.587793727091324164e-04 1.544663335693830406e-06
5.760000000000000000e+02 4.771804175089858213e-02 2.595400936829948997e-04 4.691074894472630125e-04 1.541836166746191038e-06
5.770000000000000000e+02 4.740683417476253270e-02 2.633515114213424426e-04 4.788208839004838655e-04 1.538987671269348497e-06
5.780000000000000000e+02 4.709516023607217272e-02 2.672021638028200161e-04 4.879177554408108022e-04 1.536118150147310444e-06
5.790000000000000000e+02 4.678317116387364222e-02 2.710915376981267431e-04 4.964005802583756682e-04 1.533227908425847727e-06
5.800000000000000000e+02 4.647101609627440205e-02 2.750149725099692763e-04 5.042676627603971022e-04 1.530317256216587284e-06
5.810000000000000000e+02 4.615884207821465551e-02 2.789720133493642012e-04 5.115173477193485016e-04 1.527386509725554086e-06
5.820000000000000000e+02 4.584665650253911401e-02 2.829594614481088896e-04 5.181493949422137819e-04 1.524435992371290199e-06
5.830000000000000000e+02 4.553446654901427415e-02 2.869755338252469421e-04 5.241649548178546961e-04 1.521466035937123684e-06
5.840000000000000000e+02 4.522255239373706298e-02 2.910198393683296699e-04 5.295624457267518632e-04 1.518476981712584873e-06
5.850000000000000000e+02 4.491091792461324866e-02 2.950865477587525407e-04 5.343430462613298938e-04 1.515469181574934887e-06
5.860000000000000000e+02 4.459956678462698165e-02 2.991766940202148970e-04 5.385065773439556402e-04 1.512442998964268903e-06
5.870000000000000000e+02 4.428863758527662453e-02 3.032872441753818571e-04 5.420569338812851988e-04 1.509398809710591104e-06
5.880000000000000000e+02 4.397840160472874654e-02 3.074152073008671292e-04 5.449952769487276727e-04 1.506337002677632768e-06
5.890000000000000000e+02 4.366858898207248013e-02 3.115589781036170623e-04 5.473241087996308374e-04 1.503257980195477106e-06
5.900000000000000000e+02 4.335960254935559977e-02 3.157169751265450058e-04 5.490445726459908986e-04 1.500162158255662920e-06
5.910000000000000000e+02 4.305143927340171484e-02 3.198863064197326523e-04 5.501604771704041597e-04 1.497049966461002139e-06
5.920000000000000000e+02 4.274409594674177110e-02 3.240654507595403249e-04 5.506716035329297688e-04 1.493921847724045619e-06
5.930000000000000000e+02 4.243770171312825218e-02 3.282515846066211946e-04 5.505830479245319613e-04 1.490778257715984234e-06
5.940000000000000000e+02 4.213225174695291175e-02 3.324432452071491564e-04 5.498985289363206861e-04 1.487619664085540720e-06
5.950000000000000000e+02 4.182800436773067426e-02 3.366376755211368944e-04 5.486217262022308411e-04 1.484446545462375693e-06
5.960000000000000000e+02 4.152495196011467965e-02 3.408334693932246143e-04 5.467562805055066477e-04 1.481259390279508989e-06
5.970000000000000000e+02 4.122308690917050877e-02 3.450279342775533541e-04 5.443044865289306533e-04 1.478058695446032587e-06
5.980000000000000000e+02 4.092253193090947955e-02 3.492184156682698131e-04 5.412725268017953058e-04 1.474844964911879987e-06
5.990000000000000000e+02 4.062340806439486418e-02 3.534048937949355040e-04 5.376626145268716128e-04 1.471618708167466583e-06
6.000000000000000000e+02 4.032570528710077012e-02 3.575834681194986443e-04 5.334808249877166179e-04 1.468380438724102392e-06
6.010000000000000000e+02 4.002967172057338152e-02 3.617528718328778792e-04 5.287331608765287677e-04 1.465130672618165115e-06
6.020000000000000000e+02 3.973503780013073333e-02 3.659105660286460443e-04 5.234268507992205846e-04 1.461869926987980179e-06
6.030000000000000000e+02 3.944230599515333863e-02 3.700553088717791123e-04 5.175652387524811056e-04 1.458598718758673335e-06
6.040000000000000000e+02 3.915120571160075891e-02 3.741845944267107693e-04 5.111554749981910700e-04 1.455317563477529791e-06
6.050000000000000000e+02 3.886185188633553556e-02 3.782959514293671036e-04 5.042033485936200585e-04 1.452026974327926100e-06
6.060000000000000000e+02 3.857448488104125300e-02 3.823882116094133132e-04 4.967158468953365236e-04 1.448727461346887922e-06
6.070000000000000000e+02 3.828896253736414207e-02 3.864602236395891437e-04 4.886973412805717962e-04 1.445419530864329649e-06
6.080000000000000000e+02 3.800552275010009307e-02 3.905083318164476050e-04 4.801559321422546730e-04 1.442103685173808252e-06
6.090000000000000000e+02 3.772427467310968813e-02 3.945314427129252327e-04 4.710996181569844185e-04 1.438780422432390221e-06
6.100000000000000000e+02 3.744495033891734326e-02 3.985272265919087304e-04 4.615337927849181448e-04 1.435450236787496234e-06
6.110000000000000000e+02 3.716803416089251716e-02 4.024921376800851144e-04 4.514650308191168050e-04 1.432113618712238320e-06
6.120000000000000000e+02 3.689325771159340100e-02 4.064264106241225285e-04 4.408998245801554259e-04 1.428771055526035747e-06
6.130000000000000000e+02 3.662072798769773485e-02 4.103277988561842096e-04 4.298458248609555695e-04 1.425423032075215098e-06
6.140000000000000000e+02 3.635079768996090505e-02 4.141940870608830242e-04 4.183118216564608470e-04 1.422070031534971327e-06
6.150000000000000000e+02 3.608307558959795991e-02 4.180230908779375594e-04 4.063064931819808183e-04 1.418712536305431416e-06
6.160000000000000000e+02 3.581803497160473970e-02 4.218138846430132980e-04 3.938408632205554305e-04 1.415351028936184066e-06
6.170000000000000000e+02 3.555553078611004697e-02 4.255655571978384150e-04 3.809221424445216825e-04 1.411985993071296778e-06
6.180000000000000000e+02 3.529566365963843211e-02 4.292772118189486013e-04 3.675611099930232886e-04 1.408617914345502542e-06
6.190000000000000000e+02 3.503841107832170176e-02 4.329443176726833998e-04 3.537659747598703394e-04 1.405247281203985224e-06
6.200000000000000000e+02 3.478387180408007429e-02 4.365684664172477317e-04 3.395460529673923855e-04 1.401874585609138346e-06
6.210000000000000000e+02 3.453226392149869040e-02 4.401476073573573318e-04 3.249093332855196412e-04 1.398500323593979779e-06
6.220000000000000000e+02 3.428344113275995364e-02 4.436773103726660591e-04 3.098661110922095461e-04 1.395124995648234873e-06
6.230000000000000000e+02 3.403737883363501526e-02 4.471592084422511769e-04 2.944253493293547911e-04 1.391749106903585093e-06
6.240000000000000000e+02 3.379429186166295340e-02 4.505901300479506601e-04 2.785946993371014760e-04 1.388373167115465716e-06
6.250000000000000000e+02 3.355415351375645727e-02 4.539693334823629569e-04 2.623829072624238486e-04 1.384997690429274139e-06
6.260000000000000000e+02 3.331705614829241768e-02 4.572937117121038029e-04 2.457997962377994855e-04 1.381623194936117625e-06
6.270000000000000000e+02 3.308285367311245700e-02 4.605625737432716689e-04 2.288527571092015690e-04 1.378250202026372783e-06
6.280000000000000000e+02 3.285187419079630550e-02 4.637740685133604802e-04 2.115517053283839499e-04 1.374879235558637622e-06
6.290000000000000000e+02 3.262385257922482962e-02 4.669275519599917204e-04 1.939088486839751345e-04 1.371510820867888580e-06
6.300000000000000000e+02 3.239899662772253996e-02 4.700223914586787932e-04 1.759338903294240886e-04 1.368145483640234093e-06
6.310000000000000000e+02 3.217727737132729249e-02 4.730544543837334262e-04 1.576364084877765156e-04 1.364783748687160520e-06
6.320000000000000000e+02 3.195866618528572789e-02 4.760254966827597370e-04 1.390281912053974872e-04 1.361426138657832417e-06
6.330000000000000000e+02 3.174336740764138048e-02 4.789326030105128893e-04 1.201173859060981490e-04 1.358073172727678649e-06
6.340000000000000000e+02 3.153123502779761611e-02 4.817740566657058451e-04 1.009155120086943316e-04 1.354725365300736854e-06
6.350000000000000000e+02 3.132235605009016377e-02 4.845504763492431322e-04 8.143347799039256471e-05 1.351383224766117177e-06
6.360000000000000000e+02 3.111681644629626237e-02 4.872590190432823367e-04 6.168170542649950312e-05 1.348047252345426536e-06
6.370000000000000000e+02 3.091458633329996486e-02 4.899003247048927838e-04 4.167116948463906595e-05 1.344717941059470377e-06
6.380000000000000000e+02 3.071563627313372846e-02 4.924715925354369167e-04 2.141270261854407632e-05 1.341395774851146037e-06
6.390000000000000000e+02 3.052005139567415953e-02 4.949734821594402008e-04 9.166536525970842765e-07 1.338081227878279707e-06
6.400000000000000000e+02 3.032780206460596040e-02 4.974032332715852024e-04 -1.980644555180745742e-05 1.334774763998297944e-06
6.410000000000000000e+02 3.013897248584003138e-02 4.997615237286574894e-04 -4.074611050562827454e-05 1.331476836455795754e-06
6.420000000000000000e+02 2.995341973094682586e-02 5.020456321861412269e-04 -6.189099955829735716e-05 1.328187887770486204e-06
6.430000000000000000e+02 2.977145352233502226e-02 5.042562535214981925e-04 -8.322982961030704542e-05 1.324908349827360306e-06
6.440000000000000000e+02 2.959270556273967123e-02 5.063918277104401426e-04 -1.047512635510185067e-04 1.321638644153143318e-06
6.450000000000000000e+02 2.941748418469674470e-02 5.084496947951912260e-04 -1.264443374279660727e-04 1.318379182365148943e-06
6.460000000000000000e+02 2.924575885822198323e-02 5.104305787186809180e-04 -1.482982319748744448e-04 1.315130366766438770e-06
6.470000000000000000e+02 2.907738803076179157e-02 5.123329689813319130e-04 -1.703010463750569332e-04 1.311892591060424583e-06
6.480000000000000000e+02 2.891245376108604603e-02 5.141553747119344134e-04 -1.924441437397824762e-04 1.308666241154390285e-06
6.490000000000000000e+02 2.875092634159267732e-02 5.158985373142922206e-04 -2.147136927291307335e-04 1.305451696014248727e-06
6.500000000000000000e+02 2.859299689280067266e-02 5.175609843175387435e-04 -2.371004541024180929e-04 1.302249328536941810e-06
6.510000000000000000e+02 2.843841418714269584e-02 5.191434619041126282e-04 -2.595920134242072253e-04 1.299059506402704710e-06
6.520000000000000000e+02 2.828725847924920198e-02 5.206456162008949156e-04 -2.821772136148513314e-04 1.295882592874300751e-06
6.530000000000000000e+02 2.813960767283751191e-02 5.220671145601440055e-04 -3.048461321055730101e-04 1.292718947507742826e-06
6.540000000000000000e+02 2.799542928599506666e-02 5.234076340009223300e-04 -3.275878870025389702e-04 1.289568926748350903e-06
6.550000000000000000e+02 2.785479967650806438e-02 5.246657712022488769e-04 -3.503917393712263260e-04 1.286432884384677199e-06
6.560000000000000000e+02 2.771746921743396819e-02 5.258433908636410544e-04 -3.732449253054521119e-04 1.283311171843448338e-06
6.570000000000000000e+02 2.758362300918458521e-02 5.269390983798398964e-04 -3.961391646522662100e-04 1.280204138310509802e-06
6.580000000000000000e+02 2.745322848743439112e-02 5.279525948169972414e-04 -4.190609058078365772e-04 1.277112130671860793e-06
6.590000000000000000e+02 2.732625335183411913e-02 5.288825142720903491e-04 -4.420010634762732002e-04 1.274035493272931910e-06
6.600000000000000000e+02 2.720266558454786932e-02 5.297296496920974804e-04 -4.649485321060973782e-04 1.270974567505426838e-06
6.610000000000000000e+02 2.708243347083724023e-02 5.304926538707304849e-04 -4.878923496244047010e-04 1.267929691229570694e-06
6.620000000000000000e+02 2.696563196181925651e-02 5.311712619454984820e-04 -5.108227587475849124e-04 1.264901198053546944e-06
6.630000000000000000e+02 2.685212303290441388e-02 5.317662751480038046e-04 -5.337280082935843759e-04 1.261889416491972278e-06
6.640000000000000000e+02 2.674198171556651377e-02 5.322763736838575501e-04 -5.565975542698707069e-04 1.258894669030353175e-06
6.650000000000000000e+02 2.663517677531889588e-02 5.327023638394413462e-04 -5.794220419205917908e-04 1.255917271127697191e-06
6.660000000000000000e+02 2.653157232352209433e-02 5.330439939989262176e-04 -6.021911866862588673e-04 1.252957530186830273e-06
6.670000000000000000e+02 2.643124366619534552e-02 5.333020653750286709e-04 -6.248937882704702282e-04 1.250015744530360190e-06
6.680000000000000000e+02 2.633426528766909941e-02 5.334752828870678804e-04 -6.475198333769591761e-04 1.247092202411475238e-06
6.690000000000000000e+02 2.624039848459848445e-02 5.335634100796331474e-04 -6.700604783170632491e-04 1.244187181093842639e-06
6.700000000000000000e+02 2.614982276742527922e-02 5.335682913673440953e-04 -6.925049173410790029e-04 1.241300946029156484e-06
6.710000000000000000e+02 2.606240508363596997e-02 5.334896804608949342e-04 -7.148435174345385210e-04 1.238433750157676775e-06
6.720000000000000000e+02 2.597811726035827856e-02 5.333263031237425603e-04 -7.370678013344338086e-04 1.235585833353038078e-06
6.730000000000000000e+02 2.589693155240064756e-02 5.330799880122848297e-04 -7.591663149809126923e-04 1.232757422028999021e-06
6.740000000000000000e+02 2.581882062695973340e-02 5.327504909726331209e-04 -7.811318533857580142e-04 1.229948728916187275e-06
6.750000000000000000e+02 2.574385983213720031e-02 5.323375711288757693e-04 -8.029532153563360844e-04 1.227159953014060085e-06
6.760000000000000000e+02 2.567191970896872885e-02 5.318420104694733053e-04 -8.246213820285552658e-04 1.224391279718206543e-06
6.770000000000000000e+02 2.560297404623481862e-02 5.312645861367835736e-04 -8.461284620505027040e-04 1.221642881113153538e-06
6.780000000000000000e+02 2.553689558661255063e-02 5.306040557955074869e-04 -8.674625871818819438e-04 1.218914916417132167e-06
6.790000000000000000e+02 2.547386182627923643e-02 5.298612174300128654e-04 -8.886150662535266878e-04 1.216207532563173681e-06
6.800000000000000000e+02 2.541374578107039733e-02 5.290368591373894669e-04 -9.095773217167342625e-04 1.213520864891036932e-06
6.810000000000000000e+02 2.535642190462390755e-02 5.281297492601345249e-04 -9.303378735747015564e-04 1.210855037924107202e-06
6.820000000000000000e+02 2.530186625316748622e-02 5.271416758563583597e-04 -9.508893962537018438e-04 1.208210166204354491e-06
6.830000000000000000e+02 2.525015498842220207e-02 5.260714081639141513e-04 -9.712216648538742969e-04 1.205586355150306311e-06
6.840000000000000000e+02 2.520126367288521782e-02 5.249207175116642416e-04 -9.913285707869666074e-04 1.202983701912486804e-06
6.850000000000000000e+02 2.515496939794535994e-02 5.236913539038853208e-04 -1.011202102609837401e-03 1.200402296190405853e-06
6.860000000000000000e+02 2.511134884562558553e-02 5.223830656094075172e-04 -1.030829402752660466e-03 1.197842220987503876e-06
6.870000000000000000e+02 2.507037895060599056e-02 5.209985656600159536e-04 -1.050214562582200278e-03 1.195303553272906909e-06
6.880000000000000000e+02 2.503203680812690970e-02 5.195365966686856180e-04 -1.069349822976881992e-03 1.192786364533325528e-06
6.890000000000000000e+02 2.499629967928528734e-02 5.179998424419589645e-04 -1.088217709104021642e-03 1.190290721189689185e-06
6.900000000000000000e+02 2.496304710879382674e-02 5.163899765614999790e-04 -1.106810749298336657e-03 1.187816684872978460e-06
6.910000000000000000e+02 2.493225756964256509e-02 5.147057248459685789e-04 -1.125131330841332763e-03 1.185364312545712033e-06
6.920000000000000000e+02 2.490390973127200314e-02 5.129487475802726928e-04 -1.143172092194559954e-03 1.182933656470149918e-06
6.930000000000000000e+02 2.487798247776749211e-02 5.111197155723627402e-04 -1.160925767553791510e-03 1.180524764024359406e-06
6.940000000000000000e+02 2.485435816044232957e-02 5.092202597992431063e-04 -1.178375508577502546e-03 1.178137677377222713e-06
6.950000000000000000e+02 2.483311347589280127e-02 5.072500630317197060e-04 -1.195523968594952276e-03 1.175772433034884083e-06
6.960000000000000000e+02 2.481393943237214864e-02 5.052088120652364987e-04 -1.212354538113990556e-03 1.173429061277403847e-06
6.970000000000000000e+02 2.479710626011447094e-02 5.031000352175088453e-04 -1.228869994793876019e-03 1.171107585507328885e-06
6.980000000000000000e+02 2.478230721407547257e-02 5.009224378566311600e-04 -1.245053961457369754e-03 1.168808021537770541e-06
6.990000000000000000e+02 2.476971610008533303e-02 4.986776022838944116e-04 -1.260909334623996425e-03 1.166530376844394272e-06
7.000000000000000000e+02 2.475912439883668978e-02 4.963670932517943611e-04 -1.276429474799249545e-03 1.164274649812473644e-06
7.010000000000000000e+02 2.475051579088172540e-02 4.939915096692042411e-04 -1.291607826320163724e-03 1.162040829006386878e-06
7.020000000000000000e+02 2.474377925985590809e-02 4.915514501583213283e-04 -1.306437918981622490e-03 1.159828892488351427e-06
7.030000000000000000e+02 2.473899201038300480e-02 4.890494175728176589e-04 -1.320922806262879792e-03 1.157638807215903611e-06
7.040000000000000000e+02 2.473613603318370116e-02 4.864850714663669379e-04 -1.335037305530786724e-03 1.155470528536276060e-06
7.050000000000000000e+02 2.473491234810280132e-02 4.838608884113491720e-04 -1.348794035818610178e-03 1.153323999800372822e-06
7.060000000000000000e+02 2.473558654068123627e-02 4.811774466394548632e-04 -1.362177428382580283e-03 1.151199152111341190e-06
7.070000000000000000e+02 2.473786186242407995e-02 4.784371823566892787e-04 -1.375190745946649378e-03 1.149095904216785487e-06
7.080000000000000000e+02 2.474172396124231510e-02 4.756387845184769443e-04 -1.387837221366221199e-03 1.147014162550837075e-06
7.090000000000000000e+02 2.474725145881873783e-02 4.727865192296657696e-04 -1.400092242099045805e-03 1.144953821426731952e-06
7.100000000000000000e+02 2.475424478995679259e-02 4.698799808234192061e-04 -1.411968462113507390e-03 1.142914763373770203e-06
7.110000000000000000e+02 2.476269107454659793e-02 4.669206110334535526e-04 -1.423459960352139791e-03 1.140896859609411294e-06
7.120000000000000000e+02 2.477266954352354972e-02 4.639098341663517493e-04 -1.434551694565956888e-03 1.138899970631804957e-06
7.130000000000000000e+02 2.478389181499823096e-02 4.608481403410223079e-04 -1.445247133775123772e-03 1.136923946913892976e-06
7.140000000000000000e+02 2.479643841475039079e-02 4.577378411576361102e-04 -1.455540572119197462e-03 1.134968629677435307e-06
7.150000000000000000e+02 2.481029776267012349e-02 4.545793973385643259e-04 -1.465435490755752400e-03 1.133033851723054715e-06
7.160000000000000000e+02 2.482527651952024308e-02 4.513732627034553737e-04 -1.474926246591098987e-03 1.131119438287704117e-06
7.170000000000000000e+02 2.484136475396691440e-02 4.481207908297912866e-04 -1.483998199035848177e-03 1.129225207905811301e-06
7.180000000000000000e+02 2.485855256610198724e-02 4.448233183954550273e-04 -1.492654958306892550e-03 1.127350973246955555e-06
7.190000000000000000e+02 2.487673991993574057e-02 4.414830669578245401e-04 -1.500891084469586998e-03 1.125496541902103548e-06
7.200000000000000000e+02 2.489591770862757680e-02 4.381004333770491688e-04 -1.508719185349453396e-03 1.123661717097682459e-06
7.210000000000000000e+02 2.491598717898103887e-02 4.346784980614781021e-04 -1.516124836388469538e-03 1.121846298316290594e-06
7.220000000000000000e+02 2.493694000087051318e-02 4.312176231703611948e-04 -1.523111659852540616e-03 1.120050081806478019e-06
7.230000000000000000e+02 2.495876786572228181e-02 4.277208400356610719e-04 -1.529683242759975964e-03 1.118272860969187346e-06
7.240000000000000000e+02 2.498137357987513171e-02 4.241893664669002290e-04 -1.535834244972890091e-03 1.116514426613192613e-06
7.250000000000000000e+02 2.500474965355146267e-02 4.206244052069170415e-04 -1.541559389104146761e-03 1.114774567074215193e-06
7.260000000000000000e+02 2.502880022845722224e-02 4.170271442051123596e-04 -1.546871145565477867e-03 1.113053068201266453e-06
7.270000000000000000e+02 2.505351897295477262e-02 4.133996427468439793e-04 -1.551755437132019315e-03 1.111349713214921349e-06
7.280000000000000000e+02 2.507890078900300995e-02 4.097421931231387321e-04 -1.556224895808940847e-03 1.109664282449095989e-06
7.290000000000000000e+02 2.510467785118409775e-02 4.060577182083518729e-04 -1.560256978065107953e-03 1.107996552990646756e-06
7.300000000000000000e+02 2.513102265542791272e-02 4.023456090961233895e-04 -1.563873121444101432e-03 1.106346298233939192e-06
7.310000000000000000e+02 2.515784422969549045e-02 3.986087513741113698e-04 -1.567068363799479927e-03 1.104713287375011141e-06
7.320000000000000000e+02 2.518496571565472658e-02 3.948473884207461784e-04 -1.569829099867100283e-03 1.103097284865763564e-06
7.330000000000000000e+02 2.521247256036661388e-02 3.910643623909268863e-04 -1.572167899143522623e-03 1.101498049852658279e-06
7.340000000000000000e+02 2.524027639448476329e-02 3.872590228823547432e-04 -1.574071241328035917e-03 1.099915335627179283e-06
7.350000000000000000e+02 2.526820367937661002e-02 3.834350394596962568e-04 -1.575560265693249241e-03 1.098348889110052587e-06
7.360000000000000000e+02 2.529642709759438376e-02 3.795934594564606798e-04 -1.576621464906210373e-03 1.096798450394002156e-06
7.370000000000000000e+02 2.532468856042391012e-02 3.757344596113366920e-04 -1.577258640797840790e-03 1.095263752365578712e-06
7.380000000000000000e+02 2.535307524615051239e-02 3.718607809874572212e-04 -1.577475554532268252e-03 1.093744520423208084e-06
7.390000000000000000e+02 2.538150284539924736e-02 3.679734268566899774e-04 -1.577267392054354511e-03 1.092240472307023354e-06
7.400000000000000000e+02 2.540988809763787548e-02 3.640742395568046072e-04 -1.576629391408663041e-03 1.090751318050401650e-06
7.410000000000000000e+02 2.543814876569926511e-02 3.601650402109028226e-04 -1.575582308769255240e-03 1.089276760059690911e-06
7.420000000000000000e+02 2.546628826789574043e-02 3.562467822896916883e-04 -1.574121278965159723e-03 1.087816493323522321e-06
7.430000000000000000e+02 2.549431007729595355e-02 3.523212518042788204e-04 -1.572241488858412998e-03 1.086370205748753735e-06
7.440000000000000000e+02 2.552204928741881942e-02 3.483902139804951237e-04 -1.569946597382852619e-03 1.084937578616081925e-06
